FraudFound_P,PolicyNumber,Age,RepNumber,Month,MonthClaimed,DayOfWeek,Make,DayOfWeekClaimed,WeekOfMonth,WeekOfMonthClaimed
0,11778,37,15,Jun,Jul,Friday,Pontiac,Wednesday,1,4
0,11779,30,9,Jan,Jan,Sunday,Pontiac,Tuesday,3,4
0,11780,27,14,Mar,Apr,Wednesday,Honda,Wednesday,4,1
0,11781,39,13,Jun,Jun,Tuesday,Nisson,Thursday,2,3
0,11782,58,12,Sep,Sep,Tuesday,Chevrolet,Wednesday,4,5
1,11783,29,4,Apr,Apr,Monday,Chevrolet,Tuesday,4,4
0,11784,65,1,Nov,Nov,Friday,Pontiac,Monday,3,4
0,11785,35,13,Jan,Jan,Monday,Pontiac,Friday,4,4
0,11786,32,4,Jan,Jan,Tuesday,Toyota,Thursday,4,4
0,11787,56,1,Jun,Jun,Monday,Toyota,Wednesday,1,2
0,11788,30,14,May,Jun,Thursday,Dodge,Wednesday,4,2
0,11789,23,13,Dec,Dec,Saturday,Pontiac,Thursday,3,4
0,11790,46,2,Oct,Oct,Tuesday,Mazda,Tuesday,2,2
0,11791,23,4,Apr,May,Monday,Toyota,Monday,4,1
0,11792,30,13,Oct,Oct,Sunday,Honda,Thursday,2,2
0,11793,28,11,Jun,Jun,Friday,Pontiac,Monday,2,2
0,11794,37,5,Apr,Apr,Thursday,Pontiac,Wednesday,3,4
0,11795,49,9,Aug,Aug,Thursday,Mazda,Friday,4,4
0,11796,46,1,Aug,Sep,Friday,Toyota,Monday,4,2
0,11797,34,7,Feb,Feb,Friday,Honda,Tuesday,2,4
0,11798,48,9,Feb,Feb,Friday,Pontiac,Tuesday,3,4
0,11799,44,4,Mar,Jun,Thursday,Honda,Friday,5,2
0,11800,38,10,Mar,Mar,Wednesday,Honda,Thursday,4,4
0,11801,28,1,May,Jun,Friday,Toyota,Tuesday,3,1
0,11802,36,1,Apr,Apr,Monday,Toyota,Tuesday,4,4
0,11803,50,7,Sep,Sep,Wednesday,Mazda,Thursday,1,2
0,11804,44,5,Aug,Aug,Wednesday,Toyota,Wednesday,2,3
0,11805,38,5,May,May,Monday,Mazda,Tuesday,2,2
0,11806,54,9,Jan,Jan,Tuesday,Pontiac,Thursday,1,1
0,11807,62,5,Jun,Jul,Thursday,Pontiac,Monday,5,1
1,11808,39,7,Apr,Apr,Monday,Honda,Tuesday,4,4
0,11809,40,4,Feb,Feb,Wednesday,Honda,Thursday,4,4
0,11810,41,15,Nov,Dec,Thursday,Honda,Friday,5,1
0,11811,53,16,Apr,Apr,Tuesday,Pontiac,Wednesday,4,4
0,11812,45,14,Apr,Apr,Tuesday,Mazda,Wednesday,2,3
0,11813,30,14,Dec,Dec,Friday,Toyota,Tuesday,4,4
0,11814,80,16,Nov,Nov,Wednesday,Pontiac,Tuesday,1,2
0,11815,29,7,Jul,Aug,Saturday,Honda,Wednesday,5,2
0,11816,46,3,Jun,Jun,Monday,Toyota,Tuesday,3,4
0,11817,45,3,Jan,Jan,Thursday,Toyota,Thursday,4,4
0,11818,22,10,Apr,May,Tuesday,Mazda,Friday,4,1
0,11819,45,6,Jul,Aug,Saturday,Honda,Tuesday,1,2
0,11820,30,13,Jan,Feb,Sunday,Toyota,Wednesday,5,1
0,11821,42,16,Jan,Jan,Saturday,Chevrolet,Monday,5,5
0,11822,47,9,Oct,Nov,Wednesday,Pontiac,Thursday,3,1
0,11823,53,15,Nov,Nov,Wednesday,Honda,Tuesday,4,5
0,11824,55,16,Oct,Oct,Wednesday,Pontiac,Tuesday,3,4
0,11825,23,9,Sep,Oct,Friday,Toyota,Wednesday,4,4
0,11826,78,16,Jan,Feb,Saturday,VW,Monday,5,1
0,11827,62,13,Jan,Feb,Monday,Chevrolet,Wednesday,5,1
0,11828,28,2,Jan,Jan,Sunday,Ford,Tuesday,4,5
0,11829,26,7,Jan,Jan,Saturday,Toyota,Monday,4,4
0,11830,35,7,Jan,Feb,Saturday,Pontiac,Friday,4,1
0,11831,69,11,Jan,Jan,Thursday,Pontiac,Thursday,2,2
0,11832,36,10,Apr,Apr,Tuesday,Pontiac,Thursday,4,4
0,11833,40,11,Aug,Aug,Tuesday,Mazda,Wednesday,2,2
0,11834,32,10,Jul,Jul,Tuesday,Pontiac,Wednesday,3,3
0,11835,57,1,Jul,Jul,Monday,Mazda,Monday,3,3
0,11836,33,6,Feb,Feb,Friday,Toyota,Tuesday,1,2
0,11837,31,7,Jan,Jan,Monday,Toyota,Thursday,3,4
0,11838,40,9,Jan,Jan,Friday,Pontiac,Wednesday,3,3
0,11839,34,4,Jan,Jan,Friday,Toyota,Friday,3,5
0,11840,29,5,Mar,Mar,Monday,Honda,Tuesday,2,2
0,11841,26,3,Mar,Mar,Monday,Toyota,Tuesday,2,3
0,11842,30,8,Jan,Feb,Friday,Mercury,Thursday,5,1
0,11843,30,16,Jan,Feb,Sunday,Toyota,Friday,5,1
0,11844,50,7,Jun,Jun,Sunday,Pontiac,Tuesday,2,3
0,11845,40,6,Jan,Jan,Wednesday,Toyota,Friday,3,3
0,11846,38,2,Jan,Jan,Thursday,Pontiac,Wednesday,3,4
0,11847,30,16,Mar,Mar,Tuesday,Chevrolet,Wednesday,5,5
0,11848,43,14,Mar,Mar,Friday,Accura,Tuesday,3,4
0,11849,28,10,Mar,Mar,Saturday,Pontiac,Monday,2,2
0,11850,32,1,Jul,Aug,Monday,Accura,Tuesday,4,1
0,11851,34,1,Nov,Nov,Sunday,Pontiac,Tuesday,2,3
0,11852,46,13,Oct,Oct,Saturday,Pontiac,Monday,5,5
0,11853,35,4,Mar,Apr,Wednesday,Pontiac,Thursday,4,2
0,11854,39,2,Mar,Mar,Wednesday,Accura,Wednesday,3,4
0,11855,31,5,May,May,Sunday,Pontiac,Monday,1,2
0,11856,27,1,Apr,May,Thursday,Toyota,Thursday,5,1
0,11857,43,3,Apr,Apr,Saturday,Toyota,Monday,4,4
0,11858,33,6,Apr,Apr,Friday,Chevrolet,Friday,3,3
0,11859,51,2,Jun,Sep,Friday,Mazda,Friday,3,1
0,11860,26,11,Jun,Jun,Monday,Honda,Tuesday,2,4
0,11861,52,5,Jul,Aug,Sunday,Chevrolet,Monday,5,1
0,11862,62,12,Oct,Oct,Wednesday,Toyota,Wednesday,3,3
0,11863,29,16,Oct,Oct,Sunday,Pontiac,Tuesday,1,1
0,11864,30,8,Sep,Sep,Monday,Mazda,Monday,2,2
0,11865,48,3,Oct,Nov,Monday,Pontiac,Monday,5,5
0,11866,32,5,Mar,Mar,Friday,Toyota,Monday,4,4
0,11867,64,14,Apr,Apr,Sunday,Mazda,Monday,1,1
0,11868,35,6,Mar,Mar,Sunday,Toyota,Friday,4,5
0,11869,28,12,May,May,Sunday,Chevrolet,Friday,3,3
0,11870,36,4,Jun,Jun,Monday,Toyota,Tuesday,3,3
0,11871,32,13,Jun,Jun,Monday,Honda,Friday,1,3
1,11872,46,2,Apr,May,Thursday,Toyota,Tuesday,4,1
0,11873,46,16,Aug,Aug,Thursday,Pontiac,Monday,4,5
0,11874,36,10,Oct,Oct,Friday,Chevrolet,Friday,4,4
0,11875,55,14,Jan,Jan,Monday,Pontiac,Monday,4,4
0,11876,26,10,May,May,Monday,Pontiac,Wednesday,3,3
0,11877,52,1,May,Jun,Friday,Toyota,Tuesday,2,2
0,11878,0,11,May,May,Thursday,Honda,Monday,1,2
0,11879,0,13,Jun,Jun,Sunday,Honda,Monday,4,4
0,11880,52,4,Jun,Jun,Friday,Honda,Wednesday,1,2
0,11881,27,13,Nov,Nov,Tuesday,Honda,Tuesday,2,3
0,11882,31,3,Apr,Apr,Monday,Toyota,Monday,4,4
0,11883,40,2,Jan,Jan,Saturday,Mazda,Tuesday,3,3
0,11884,62,6,Jan,Jan,Saturday,Pontiac,Monday,3,4
0,11885,28,6,May,May,Thursday,Honda,Thursday,2,2
0,11886,42,12,Jun,Jun,Saturday,Toyota,Tuesday,4,4
0,11887,33,5,Jun,Jun,Friday,Mazda,Friday,3,3
0,11888,32,1,Aug,Sep,Friday,Chevrolet,Tuesday,3,1
0,11889,29,11,Oct,Oct,Tuesday,Toyota,Tuesday,5,5
0,11890,42,7,Nov,Dec,Sunday,Pontiac,Friday,4,1
0,11891,55,1,Nov,Nov,Tuesday,Mazda,Thursday,2,2
0,11892,47,13,Apr,May,Wednesday,Toyota,Monday,4,2
0,11893,63,7,Mar,Mar,Monday,Honda,Wednesday,3,3
0,11894,34,1,Jul,Jul,Tuesday,Honda,Tuesday,1,2
0,11895,42,3,Jun,Jun,Thursday,Toyota,Thursday,4,4
0,11896,48,5,Sep,Sep,Tuesday,Chevrolet,Tuesday,1,1
0,11897,45,14,Sep,Sep,Saturday,Pontiac,Thursday,1,2
0,11898,32,11,Nov,Dec,Thursday,Chevrolet,Wednesday,3,4
1,11899,35,9,Apr,May,Saturday,Pontiac,Thursday,5,1
0,11900,45,12,Apr,Sep,Saturday,Honda,Monday,5,3
1,11901,44,15,Apr,May,Saturday,BMW,Tuesday,5,2
1,11902,27,10,Apr,May,Saturday,Honda,Friday,5,1
0,11903,38,11,Sep,Oct,Tuesday,Pontiac,Friday,3,4
0,11904,29,8,Sep,Sep,Monday,VW,Monday,1,2
0,11905,52,14,Dec,Dec,Thursday,Pontiac,Thursday,5,5
0,11906,37,15,Mar,Apr,Thursday,Dodge,Monday,5,1
0,11907,0,9,Apr,Apr,Saturday,Honda,Thursday,1,2
0,11908,39,16,Mar,Mar,Wednesday,Pontiac,Monday,3,4
0,11909,52,4,Mar,Mar,Saturday,Honda,Monday,1,1
1,11910,58,14,Apr,May,Sunday,Pontiac,Friday,5,3
0,11911,37,5,Feb,Feb,Monday,Chevrolet,Monday,3,3
0,11912,30,1,Feb,Feb,Monday,Pontiac,Friday,3,4
0,11913,33,10,Aug,Sep,Friday,Toyota,Tuesday,2,1
0,11914,54,1,Sep,Oct,Saturday,Pontiac,Tuesday,5,1
1,11915,39,5,May,May,Monday,Honda,Tuesday,1,1
0,11916,45,4,Feb,Feb,Friday,Pontiac,Monday,1,1
0,11917,27,6,Feb,Feb,Saturday,Toyota,Tuesday,1,4
0,11918,40,13,Nov,Feb,Tuesday,Toyota,Thursday,3,2
1,11919,58,1,May,May,Monday,Ford,Friday,1,4
0,11920,46,15,Jul,Jul,Wednesday,Pontiac,Friday,2,3
0,11921,0,14,Aug,Feb,Sunday,Honda,Friday,1,2
0,11922,46,15,Dec,Feb,Thursday,Accura,Wednesday,5,4
0,11923,25,16,Jan,Jan,Monday,Toyota,Tuesday,1,1
0,11924,57,5,Jan,Jan,Tuesday,Toyota,Tuesday,1,1
0,11925,31,15,Jan,Jan,Tuesday,Pontiac,Monday,3,4
0,11926,31,16,Jan,Jan,Tuesday,Toyota,Wednesday,3,4
0,11927,31,12,May,May,Monday,Pontiac,Tuesday,2,2
0,11928,26,3,May,May,Saturday,Pontiac,Tuesday,2,2
0,11929,61,16,Apr,Apr,Monday,VW,Tuesday,3,3
0,11930,63,12,Jan,Jan,Monday,Honda,Thursday,2,2
0,11931,32,8,Jan,Jan,Sunday,Honda,Monday,2,2
0,11932,60,4,Jan,Jan,Monday,Pontiac,Monday,2,2
0,11933,27,15,Dec,Dec,Tuesday,Toyota,Thursday,1,3
0,11934,30,4,Aug,Aug,Thursday,Honda,Thursday,4,5
0,11935,33,9,Sep,Oct,Friday,Pontiac,Friday,1,2
0,11936,62,13,Oct,Oct,Monday,Ford,Tuesday,4,4
0,11937,34,8,Oct,Oct,Friday,Dodge,Thursday,3,4
0,11938,28,10,Oct,Oct,Monday,Mazda,Tuesday,2,4
0,11939,53,9,May,May,Thursday,Pontiac,Monday,4,5
1,11940,32,1,May,May,Tuesday,Pontiac,Thursday,1,2
0,11941,28,5,Dec,Jan,Saturday,Honda,Thursday,5,4
0,11942,58,10,Dec,Jan,Friday,Pontiac,Monday,5,1
0,11943,44,12,Dec,Jan,Friday,Mazda,Friday,5,2
0,11944,22,3,Dec,Jan,Thursday,Pontiac,Monday,3,1
0,11945,48,9,May,May,Wednesday,Toyota,Thursday,1,2
0,11946,33,6,Dec,Dec,Thursday,Honda,Friday,1,1
0,11947,35,1,Jul,Aug,Friday,Toyota,Wednesday,4,1
0,11948,47,7,Jul,Jul,Thursday,Honda,Friday,4,4
0,11949,35,3,Mar,Mar,Friday,Chevrolet,Friday,2,2
0,11950,45,12,Mar,Mar,Thursday,Chevrolet,Monday,2,3
0,11951,0,6,Feb,Feb,Friday,Honda,Tuesday,2,3
0,11952,28,2,Feb,Feb,Friday,Mazda,Monday,2,3
0,11953,29,15,Jan,Jan,Saturday,Pontiac,Monday,4,4
0,11954,23,9,Jan,Jan,Friday,Pontiac,Friday,4,4
0,11955,47,16,Jan,Jan,Friday,Toyota,Monday,4,4
0,11956,27,7,Feb,Feb,Tuesday,Pontiac,Tuesday,3,3
0,11957,58,9,Feb,Feb,Saturday,Pontiac,Friday,2,3
0,11958,42,6,Feb,Mar,Thursday,Pontiac,Wednesday,4,1
0,11959,0,2,Feb,Mar,Thursday,Honda,Friday,4,1
0,11960,22,6,Mar,Mar,Friday,Mazda,Tuesday,1,2
0,11961,36,4,Mar,Mar,Tuesday,Toyota,Wednesday,3,3
0,11962,35,3,May,Jun,Wednesday,Honda,Tuesday,1,1
0,11963,55,5,Jun,Jun,Thursday,Toyota,Wednesday,3,4
0,11964,41,13,May,May,Tuesday,Honda,Wednesday,5,5
0,11965,43,13,May,May,Monday,Pontiac,Thursday,2,2
0,11966,53,12,May,May,Thursday,Mazda,Friday,1,2
0,11967,53,11,May,May,Wednesday,Chevrolet,Tuesday,1,4
0,11968,55,5,Jan,Jan,Friday,Chevrolet,Friday,2,2
0,11969,43,16,Dec,Jan,Tuesday,Pontiac,Monday,4,1
0,11970,50,7,Sep,Sep,Wednesday,Pontiac,Wednesday,3,4
0,11971,32,10,Sep,Sep,Friday,Pontiac,Wednesday,1,2
0,11972,29,10,Aug,Sep,Monday,Pontiac,Tuesday,4,1
1,11973,43,1,May,Jul,Thursday,Mazda,Friday,1,4
0,11974,33,6,May,May,Thursday,Toyota,Friday,1,1
0,11975,45,16,Jul,Jul,Thursday,Mazda,Friday,5,5
0,11976,54,16,Jul,Jul,Thursday,Chevrolet,Friday,5,5
0,11977,26,5,Jul,Jul,Monday,Toyota,Monday,1,1
0,11978,38,15,Jun,Jun,Sunday,Pontiac,Tuesday,1,2
0,11979,53,11,May,Jun,Friday,Pontiac,Monday,4,1
0,11980,0,15,Oct,Feb,Tuesday,Honda,Friday,2,3
0,11981,36,14,Aug,Jan,Saturday,Chevrolet,Tuesday,3,2
1,11982,28,10,May,May,Thursday,Saab,Tuesday,1,2
0,11983,61,8,Jun,Jan,Wednesday,Chevrolet,Tuesday,4,4
0,11984,26,15,Jan,Mar,Wednesday,Nisson,Monday,4,3
0,11985,35,12,Aug,Sep,Tuesday,Mazda,Wednesday,3,1
0,11986,49,8,Dec,Dec,Saturday,Nisson,Monday,4,4
0,11987,37,10,Dec,Feb,Monday,Toyota,Tuesday,2,2
0,11988,37,4,Nov,Nov,Wednesday,Toyota,Monday,4,5
0,11989,31,16,Oct,Oct,Friday,Chevrolet,Friday,4,4
0,11990,72,4,Oct,Oct,Sunday,Chevrolet,Monday,4,4
0,11991,34,16,May,Jun,Sunday,Toyota,Friday,5,4
0,11992,34,16,Jan,Feb,Friday,Accura,Wednesday,5,1
0,11993,0,15,Jan,Feb,Thursday,Honda,Friday,4,1
0,11994,49,16,Jan,Jan,Wednesday,Honda,Wednesday,4,4
0,11995,28,13,Jun,Jun,Wednesday,Pontiac,Wednesday,4,4
0,11996,32,4,Feb,Feb,Friday,Toyota,Friday,3,3
0,11997,46,4,Feb,Feb,Thursday,Ford,Friday,3,3
1,11998,44,1,May,May,Friday,Toyota,Tuesday,1,4
0,11999,32,3,Apr,Apr,Sunday,Mazda,Wednesday,1,1
0,12000,74,10,Feb,Mar,Monday,Toyota,Wednesday,5,1
0,12001,47,14,Feb,Mar,Saturday,Pontiac,Tuesday,4,2
0,12002,26,6,Feb,Feb,Monday,Mazda,Tuesday,4,5
0,12003,36,13,Feb,Feb,Tuesday,Mazda,Wednesday,2,2
1,12004,37,7,May,May,Friday,Mazda,Tuesday,1,2
0,12005,44,2,Feb,Mar,Friday,Pontiac,Tuesday,4,1
0,12006,34,16,Feb,Feb,Friday,Mazda,Monday,3,4
0,12007,35,2,Feb,Feb,Thursday,Toyota,Friday,3,4
0,12008,45,14,Feb,Feb,Wednesday,Honda,Wednesday,3,3
0,12009,37,3,Jan,Feb,Wednesday,VW,Tuesday,3,1
0,12010,27,11,May,May,Sunday,Honda,Monday,2,2
1,12011,27,15,May,May,Sunday,Chevrolet,Thursday,2,3
0,12012,33,5,Jan,Jan,Friday,Mazda,Tuesday,3,3
0,12013,30,4,Jan,Jan,Sunday,Chevrolet,Monday,2,2
0,12014,65,9,Jan,Jan,Friday,Honda,Friday,2,2
0,12015,32,7,May,May,Sunday,Chevrolet,Monday,2,2
0,12016,41,10,Nov,Jan,Monday,Ford,Friday,4,2
0,12017,27,16,Nov,Jan,Monday,Mercury,Wednesday,2,3
0,12018,26,11,May,May,Sunday,Toyota,Monday,2,2
0,12019,57,15,Dec,Jan,Thursday,Honda,Friday,3,3
0,12020,39,6,Dec,Jan,Friday,Pontiac,Thursday,2,2
0,12021,0,3,Dec,Jan,Thursday,Honda,Tuesday,4,1
0,12022,43,6,Dec,Dec,Friday,Mazda,Monday,4,4
0,12023,45,8,Dec,Jul,Thursday,VW,Friday,4,5
0,12024,27,8,Dec,Jan,Wednesday,Mazda,Monday,5,1
1,12025,31,3,May,Jun,Sunday,Toyota,Thursday,2,1
0,12026,30,13,Dec,Jan,Friday,Pontiac,Thursday,5,3
0,12027,56,4,Jan,Jan,Monday,Toyota,Monday,1,2
0,12028,51,1,Jan,Jan,Sunday,Mazda,Monday,1,2
0,12029,47,1,Jan,Jan,Sunday,Pontiac,Tuesday,1,3
0,12030,30,5,Jan,Jan,Saturday,Pontiac,Tuesday,1,2
0,12031,0,6,Jan,Jan,Monday,Honda,Tuesday,1,1
0,12032,0,1,Jan,Jan,Wednesday,Honda,Friday,1,3
0,12033,35,15,Jan,Jan,Tuesday,Chevrolet,Tuesday,1,2
0,12034,50,10,Jan,Jan,Wednesday,Toyota,Wednesday,1,1
0,12035,60,13,Jan,Jan,Friday,Toyota,Friday,2,2
0,12036,53,1,Jan,Jan,Saturday,Toyota,Monday,2,2
1,12037,30,14,May,Jun,Monday,Mazda,Monday,2,1
0,12038,26,6,Jan,Jan,Monday,Honda,Tuesday,2,2
0,12039,25,15,Jan,Jan,Monday,Mazda,Monday,2,2
0,12040,35,8,Jan,Jan,Wednesday,Pontiac,Friday,2,3
0,12041,33,11,Jan,Jan,Friday,Honda,Monday,3,3
0,12042,63,13,Jan,Jan,Saturday,Toyota,Monday,3,3
0,12043,49,2,May,May,Monday,Chevrolet,Wednesday,2,3
0,12044,28,4,Jan,Jan,Sunday,Honda,Wednesday,3,3
1,12045,41,11,May,May,Monday,Toyota,Monday,2,4
0,12046,64,13,Jan,Jan,Tuesday,Toyota,Wednesday,4,4
0,12047,26,2,Jan,Jan,Monday,Chevrolet,Tuesday,4,4
0,12048,47,3,Jan,Jan,Sunday,Chevrolet,Monday,5,5
0,12049,54,16,Feb,Feb,Tuesday,Pontiac,Monday,1,3
0,12050,35,6,Feb,Feb,Tuesday,Honda,Thursday,1,1
0,12051,42,14,Jan,Jan,Monday,Pontiac,Monday,5,5
1,12052,36,2,May,May,Monday,Accura,Wednesday,2,2
0,12053,53,3,Feb,Feb,Sunday,Honda,Thursday,1,4
0,12054,28,4,Feb,Feb,Thursday,Pontiac,Friday,2,2
0,12055,28,15,Feb,Feb,Tuesday,Chevrolet,Wednesday,2,2
0,12056,26,11,Feb,Feb,Thursday,Toyota,Monday,2,3
0,12057,55,10,Mar,Mar,Wednesday,Pontiac,Thursday,1,1
0,12058,67,9,Mar,Mar,Friday,Pontiac,Thursday,1,2
0,12059,31,14,May,May,Monday,Toyota,Wednesday,2,4
0,12060,33,3,Jul,Jul,Saturday,Toyota,Thursday,1,2
0,12061,48,10,Jul,Jul,Friday,Pontiac,Wednesday,3,4
0,12062,58,2,Aug,Aug,Tuesday,Toyota,Wednesday,5,5
0,12063,27,6,Dec,Dec,Friday,Pontiac,Wednesday,4,5
0,12064,63,16,Dec,Jan,Saturday,Pontiac,Tuesday,4,1
0,12065,29,11,May,May,Tuesday,Toyota,Wednesday,2,2
0,12066,68,5,Dec,Jan,Tuesday,Honda,Tuesday,4,1
0,12067,30,7,Dec,Jan,Friday,Mazda,Monday,5,1
0,12068,58,4,Jan,Jan,Wednesday,Pontiac,Wednesday,1,1
0,12069,51,15,Jan,Jan,Sunday,Ford,Monday,2,2
0,12070,42,13,Jan,Jan,Friday,Pontiac,Monday,1,2
0,12071,30,15,Jan,Jan,Monday,Toyota,Wednesday,2,2
0,12072,55,6,Jan,Jan,Tuesday,Honda,Thursday,2,2
0,12073,39,9,Jan,Jan,Sunday,Pontiac,Monday,2,2
0,12074,22,7,Jan,Jan,Friday,Pontiac,Monday,2,3
0,12075,32,1,Jan,Jan,Sunday,Toyota,Friday,3,3
0,12076,43,13,Jan,Feb,Monday,Ford,Thursday,3,2
0,12077,36,7,Jan,Jan,Tuesday,Pontiac,Tuesday,3,3
0,12078,57,12,Jan,Jan,Monday,Pontiac,Tuesday,3,3
0,12079,38,5,Jan,Feb,Monday,Pontiac,Wednesday,4,1
0,12080,35,14,May,Jun,Wednesday,Pontiac,Wednesday,2,3
0,12081,40,12,Jan,Jan,Friday,Pontiac,Tuesday,4,5
0,12082,28,7,Jan,Feb,Friday,Honda,Wednesday,4,1
0,12083,72,8,Feb,Feb,Wednesday,Toyota,Tuesday,1,2
0,12084,43,10,Jan,Feb,Tuesday,Honda,Wednesday,5,1
1,12085,32,12,May,Jul,Wednesday,Chevrolet,Monday,2,2
0,12086,80,16,Feb,Feb,Saturday,Pontiac,Tuesday,1,2
0,12087,53,15,Feb,Feb,Tuesday,Pontiac,Wednesday,2,2
0,12088,53,10,Feb,Feb,Saturday,Pontiac,Tuesday,2,3
0,12089,27,12,Feb,Feb,Friday,Honda,Friday,2,2
0,12090,40,4,Feb,Feb,Tuesday,Saturn,Monday,3,3
0,12091,35,5,Feb,Feb,Monday,Pontiac,Friday,2,3
0,12092,29,13,Feb,Feb,Sunday,Honda,Monday,3,3
0,12093,32,14,Feb,Feb,Thursday,Pontiac,Friday,4,4
0,12094,26,12,Mar,Mar,Saturday,Accura,Monday,1,1
0,12095,29,8,Mar,Mar,Friday,Mazda,Friday,2,2
0,12096,31,9,Mar,Mar,Monday,Pontiac,Thursday,2,4
0,12097,37,2,Apr,Apr,Tuesday,Ford,Wednesday,2,2
1,12098,26,10,May,May,Wednesday,Chevrolet,Monday,2,4
0,12099,38,10,May,May,Wednesday,Pontiac,Wednesday,3,4
0,12100,25,5,Jun,Sep,Tuesday,Chevrolet,Thursday,1,4
0,12101,63,1,Oct,Oct,Saturday,Chevrolet,Friday,3,3
0,12102,63,11,Oct,Oct,Thursday,Pontiac,Monday,4,5
0,12103,43,6,Dec,Dec,Tuesday,Mazda,Tuesday,4,4
0,12104,26,5,May,May,Thursday,Toyota,Friday,2,2
0,12105,63,7,Oct,Oct,Monday,Pontiac,Tuesday,5,5
0,12106,35,11,Aug,Nov,Saturday,Chevrolet,Thursday,2,1
0,12107,45,1,Aug,Aug,Thursday,Toyota,Thursday,2,3
0,12108,51,7,May,May,Thursday,Pontiac,Tuesday,2,4
0,12109,32,11,Jun,Jun,Monday,Honda,Friday,3,4
0,12110,45,13,Jun,Jun,Tuesday,Pontiac,Thursday,1,2
0,12111,40,9,May,May,Wednesday,Chevrolet,Wednesday,3,4
0,12112,51,2,Apr,Apr,Wednesday,Pontiac,Monday,2,3
0,12113,36,2,Apr,Apr,Sunday,Honda,Monday,2,2
0,12114,31,14,Mar,Mar,Tuesday,Honda,Thursday,5,5
0,12115,29,13,Mar,Mar,Wednesday,Mazda,Friday,5,5
0,12116,31,8,Mar,Mar,Saturday,Toyota,Tuesday,3,4
0,12117,26,13,Mar,Mar,Monday,Honda,Tuesday,2,3
0,12118,40,3,Mar,Apr,Wednesday,Chevrolet,Monday,3,1
0,12119,38,3,Mar,Mar,Friday,Chevrolet,Monday,2,3
1,12120,39,13,May,May,Thursday,Honda,Monday,2,3
0,12121,48,6,Mar,Mar,Sunday,Mazda,Wednesday,1,2
0,12122,36,12,Mar,Mar,Thursday,Toyota,Monday,1,1
0,12123,45,8,Feb,Mar,Monday,Chevrolet,Thursday,4,1
0,12124,33,10,Feb,Mar,Tuesday,Toyota,Wednesday,5,1
0,12125,47,11,Feb,Mar,Friday,VW,Wednesday,4,1
0,12126,32,10,Feb,Mar,Saturday,Mazda,Thursday,4,1
0,12127,45,7,Feb,Feb,Wednesday,Ford,Thursday,4,4
0,12128,38,11,Feb,Feb,Thursday,Honda,Monday,4,4
0,12129,29,9,Feb,Feb,Sunday,Pontiac,Monday,3,3
0,12130,23,12,Feb,Feb,Friday,Pontiac,Friday,3,3
0,12131,30,4,Feb,Mar,Wednesday,Mazda,Wednesday,3,1
0,12132,52,8,Feb,Mar,Wednesday,Pontiac,Wednesday,3,1
0,12133,63,8,Feb,Feb,Thursday,Honda,Friday,3,3
0,12134,75,16,Feb,Mar,Friday,Pontiac,Friday,2,4
0,12135,29,5,Feb,Feb,Friday,Toyota,Tuesday,2,3
0,12136,60,8,Feb,Feb,Wednesday,Toyota,Thursday,2,4
0,12137,39,5,Feb,Feb,Tuesday,Mazda,Tuesday,2,2
0,12138,55,3,Feb,Feb,Wednesday,Toyota,Friday,1,4
0,12139,43,4,Jan,Jan,Monday,Honda,Monday,5,5
0,12140,33,7,Jan,Feb,Saturday,Toyota,Thursday,5,1
0,12141,59,11,Jan,Feb,Thursday,Honda,Monday,4,1
0,12142,49,8,Jan,Jan,Saturday,Toyota,Wednesday,3,3
0,12143,33,6,Jan,Mar,Friday,Honda,Monday,2,2
0,12144,38,10,Jan,Feb,Sunday,Pontiac,Monday,1,1
0,12145,37,2,Oct,Oct,Wednesday,Pontiac,Thursday,3,3
0,12146,38,11,May,May,Thursday,Pontiac,Friday,2,2
0,12147,34,14,Sep,Sep,Monday,Honda,Thursday,2,4
0,12148,26,14,Aug,Sep,Tuesday,Honda,Friday,5,1
0,12149,46,9,Aug,Sep,Wednesday,Chevrolet,Friday,5,2
0,12150,38,6,Aug,Aug,Wednesday,Pontiac,Thursday,3,3
0,12151,31,15,Jul,Jul,Saturday,Toyota,Monday,3,3
0,12152,47,7,May,May,Thursday,Honda,Saturday,2,2
1,12153,44,12,May,May,Friday,Toyota,Friday,2,3
0,12154,26,15,Mar,Apr,Saturday,Chevrolet,Thursday,4,3
0,12155,73,1,Mar,Mar,Saturday,Pontiac,Monday,3,4
0,12156,34,11,Mar,Mar,Tuesday,Mazda,Tuesday,2,2
1,12157,24,10,May,May,Friday,Mazda,Thursday,2,3
0,12158,40,10,Mar,Mar,Friday,Honda,Tuesday,1,2
0,12159,43,3,Mar,Mar,Saturday,Toyota,Thursday,1,3
0,12160,28,13,Mar,Mar,Tuesday,Chevrolet,Friday,1,1
1,12161,39,6,May,Aug,Friday,Pontiac,Wednesday,2,2
0,12162,32,2,Feb,Feb,Monday,Toyota,Tuesday,4,4
0,12163,50,3,Feb,Feb,Wednesday,Pontiac,Wednesday,4,4
0,12164,48,2,Feb,Mar,Saturday,Toyota,Tuesday,3,4
0,12165,42,15,Feb,Feb,Friday,Pontiac,Wednesday,3,4
0,12166,26,9,Feb,Feb,Thursday,Mazda,Friday,3,3
0,12167,33,10,Feb,Feb,Thursday,VW,Friday,2,4
